trade_date,open,high,low,close,volume
2014/7/24,223.25,225.100006,220.800003,223.539993,3245500
2014/7/25,222.720001,226.970001,221.75,223.570007,3087100
2014/7/28,224.25,232,221.399994,224.820007,6514300
2014/7/29,226.610001,228.300003,224.860001,225.009995,3382400
2014/7/30,221.919998,229.600006,221.039993,228.919998,4927800
2014/7/31,229.259995,231.399994,221.5,223.300003,7749100
2014/8/1,226.089996,237.5,226,233.270004,11895800
2014/8/4,234.380005,240.5,233.270004,238.520004,5959700
2014/8/5,237.470001,242.990005,235.690002,238.490005,5388600
2014/8/6,238.899994,251.419998,238.580002,248.929993,9249300
2014/8/7,250.119995,256.690002,249.119995,252.389999,7478900
2014/8/8,251.160004,251.759995,246.5,248.130005,5090100
2014/8/11,255.479996,263.73999,255,259.320007,8101300
2014/8/12,258.079987,260.299988,254.580002,259.959991,6382300
2014/8/13,262.01001,265.640015,259.609985,260.309998,6932600
2014/8/14,262.48999,263,256.5,261.380005,4126600
2014/8/15,261.480011,262.089996,258.5,262.01001,3867900
2014/8/18,263.25,267.26001,259.75,259.940002,5849200
2014/8/19,258.869995,259.329987,251.619995,256.76001,5334800
2014/8/20,254.669998,258.73999,253,255.710007,3027900
2014/8/21,256.519989,258.799988,253.259995,254.339996,2915600
2014/8/22,254.539993,256.950012,252.610001,256.779999,2833400
2014/8/25,258.190002,263.679993,258.190002,262.549988,4318100
2014/8/26,264.980011,265.5,261.660004,261.73999,3818000
2014/8/27,263.5,264.23999,260.290009,263.25,2985100
2014/8/28,261.890015,264.480011,261.640015,263.859985,2844900
2014/8/29,268.700012,272,267.51001,269.700012,6447100
2014/9/2,275.5,284.890015,274.299988,284.119995,9852400
2014/9/3,287.670013,288,280.100006,281.190002,6772300
2014/9/4,284.01001,291.420013,280.399994,286.040009,8341700
2014/9/5,282.549988,282.899994,272.51001,277.390015,11169900
2014/9/8,277.619995,284.880005,277.519989,282.109985,5501600
2014/9/9,282.98999,285.48999,277,278.480011,4558800
2014/9/10,279.5,281.410004,273.660004,281.100006,3781300
2014/9/11,280.459991,284.790009,278.630005,280.309998,3766100
2014/9/12,280.5,282.390015,277,279.200012,3324600
2014/9/15,274.369995,274.399994,249.130005,253.860001,16455400
2014/9/16,255.149994,262.459991,252.419998,260.73999,8300100
2014/9/17,262.410004,264.700012,259.5,261.380005,5177700
2014/9/18,263.359985,265.600006,262.320007,263.820007,3692600
2014/9/19,257.98999,261.429993,255.270004,259.320007,6810900
2014/9/22,255,256.019989,244.710007,250.029999,8214100
2014/9/23,245.220001,253.800003,245,250.410004,5658700
2014/9/24,251.119995,252.839996,247.039993,252.139999,3749500
2014/9/25,252.520004,254.960007,246.100006,246.949997,4834200
2014/9/26,248.25,249.729996,246.070007,246.600006,3795400
2014/9/29,244,248.639999,241.380005,245.259995,4852700
2014/9/30,246.919998,247.649994,240.119995,242.679993,4238300
2014/10/1,242.199997,242.660004,235.649994,240.240005,5941700
2014/10/2,250.199997,252.789993,245.360001,251.419998,8998200
2014/10/3,253.059998,256.5,251.029999,255.210007,5406300
2014/10/6,259.130005,262.48999,257.799988,260.619995,7713300
2014/10/7,258.529999,261.459991,255.729996,259.570007,4485500
2014/10/8,260.100006,262.880005,252.639999,259.279999,5055100
2014/10/9,262.25,265.540009,254.399994,257.01001,7361300
2014/10/10,244.639999,245.889999,235.199997,236.910004,12888300
2014/10/13,238.570007,238.960007,221,224.589996,11268700
2014/10/14,228.25,232.470001,223,227.059998,7105300
2014/10/15,220,230.990005,217.320007,229.699997,9147300
2014/10/16,219.720001,229.919998,219.100006,226.350006,5399300
2014/10/17,233.380005,234.770004,226.550003,227.479996,10549400
2014/10/20,226.720001,232.399994,225.509995,230.470001,3494400
2014/10/21,234.270004,235.389999,230.800003,235.339996,4130300
2014/10/22,233.190002,237.389999,230.559998,231.100006,4116600
2014/10/23,234.660004,236.279999,232,235.289993,3492400
2014/10/24,236.270004,237.800003,231.199997,235.240005,3463300
2014/10/27,234.25,234.610001,220.309998,221.669998,9553300
2014/10/28,229.600006,244.600006,228.25,242.770004,10516300
2014/10/29,241.130005,241.5,235.639999,238.100006,4962500
2014/10/30,238.139999,240.5,235.059998,238.660004,3228400
2014/10/31,242.509995,243.119995,238.75,241.699997,3775300
2014/11/3,243,247.559998,241.320007,242.589996,4203800
2014/11/4,240.490005,242.350006,236.529999,238.929993,3682600
2014/11/5,241,241.360001,230.529999,230.970001,9045900
2014/11/6,234.490005,246.690002,228.5,241.220001,15354700
2014/11/7,242.190002,242.839996,237.199997,240.199997,5161000
2014/11/10,239.110001,242.880005,236.800003,241.929993,4577200
2014/11/11,242.550003,251.820007,242,251.080002,7948800
2014/11/12,249.720001,252.339996,245.580002,249.100006,5870800
2014/11/13,250.619995,255.75,250.25,251.699997,6236000
2014/11/14,250,258.850006,248.5,258.679993,6101100
2014/11/17,257.48999,259,252.020004,253.979996,4025700
2014/11/18,255.860001,259.98999,255.509995,257.700012,4473000
2014/11/19,250.610001,251.880005,245.600006,247.740005,7918500
2014/11/20,247.949997,250.929993,246,248.710007,3587200
2014/11/21,252.210007,252.779999,242.169998,242.779999,7485100
2014/11/24,245.199997,247.600006,240.639999,246.720001,4789700
2014/11/25,247.350006,249.720001,246.089996,248.089996,3159800
2014/11/26,248.339996,249,246.600006,248.440002,1981200
2014/11/28,245.350006,246.690002,242.520004,244.520004,2119700
2014/12/1,241.160004,242.470001,229.009995,231.639999,8619400
2014/12/2,234.570007,234.880005,228,231.429993,5887000
2014/12/3,226.25,229.720001,225.5,229.300003,5307700
2014/12/4,228.600006,230.899994,227.809998,228.279999,3855600
2014/12/5,228.669998,229.389999,222.259995,223.710007,6063600
2014/12/8,221.539993,224.860001,212.339996,214.360001,9225600
2014/12/9,209.339996,217.729996,204.270004,216.889999,9431500
2014/12/10,214.130005,216.770004,207.699997,209.839996,7314100
2014/12/11,210.529999,215.429993,208.229996,208.880005,6694400
2014/12/12,204.820007,211.679993,204.5,207,7173800
2014/12/15,209.289993,209.800003,202.669998,204.039993,5218300
2014/12/16,200.889999,203.679993,195.369995,197.809998,8426100
2014/12/17,193.059998,206.649994,192.649994,205.820007,7367800
2014/12/18,212.380005,218.440002,211.800003,218.259995,7483300
2014/12/19,220.190002,220.399994,214.5,219.289993,6910500
2014/12/22,220,224.059998,218.259995,222.600006,4799400
2014/12/23,223.809998,224.320007,219.520004,220.970001,4505700
2014/12/24,219.770004,222.5,219.25,222.259995,1332200
2014/12/26,221.509995,228.5,221.5,227.820007,3327000
2014/12/29,226.899994,227.910004,224.020004,225.710007,2802500
2014/12/30,223.990005,225.649994,221.399994,222.229996,2903200
2014/12/31,223.089996,225.679993,222.25,222.410004,2297500
2015/1/2,222.869995,223.25,213.259995,219.309998,4764400
2015/1/5,214.550003,216.5,207.160004,210.089996,5368500
2015/1/6,210.059998,214.199997,204.210007,211.279999,6261900
2015/1/7,213.350006,214.779999,209.779999,210.949997,2968400
2015/1/8,212.809998,213.800003,210.009995,210.619995,3442500
2015/1/9,208.919998,209.979996,204.960007,206.660004,4668300
2015/1/12,203.050003,204.470001,199.25,202.210007,5950300
2015/1/13,203.320007,207.610001,200.910004,204.25,4477300
2015/1/14,185.830002,195.199997,185,192.690002,11551900
2015/1/15,194.490005,195.75,190,191.869995,5216500
2015/1/16,190.699997,194.490005,189.649994,193.070007,3603200
2015/1/20,193.869995,194.119995,187.039993,191.929993,4503200
2015/1/21,189.550003,198.679993,189.509995,196.570007,4153000
2015/1/22,197,203.240005,195.199997,201.619995,4116900
2015/1/23,200.289993,203.5,198.330002,201.289993,3438600
2015/1/26,201.830002,208.619995,201.050003,206.550003,3234500
2015/1/27,204.419998,208.029999,203.300003,205.979996,2781000
2015/1/28,206.110001,206.369995,198.419998,199.369995,3149600
2015/1/29,201.070007,205.979996,196.5,205.199997,3548100
2015/1/30,203.960007,207.470001,203,203.600006,3007000
2015/2/2,203.970001,211.949997,203.300003,210.940002,4149200
2015/2/3,213.220001,220.369995,211.270004,218.360001,4826200
2015/2/4,218.289993,221.479996,216.800003,218.550003,3305400
2015/2/5,219.880005,225.479996,219.639999,220.990005,3522900
2015/2/6,222,223.399994,216.5,217.360001,3243900
2015/2/9,215.380005,217.929993,211.990005,217.479996,3472400
2015/2/10,217.550003,220.5,215,216.289993,5390500
2015/2/11,212.210007,214.740005,207.279999,212.800003,9769100
2015/2/12,193.570007,203.089996,193.279999,202.880005,15649600
2015/2/13,202.899994,205.990005,200.910004,203.770004,6191000
2015/2/17,205.699997,205.699997,201.5,204.350006,3979600
2015/2/18,204.169998,206.169998,202.600006,204.460007,2713600
2015/2/19,205,212.440002,203.75,211.710007,5154100
2015/2/20,210.779999,217.600006,209.809998,217.110001,5982100
2015/2/23,215.660004,218.199997,206.330002,207.339996,8499800
2015/2/24,207.289993,207.289993,201.699997,204.110001,6603600
2015/2/25,204.940002,207.139999,202.580002,203.759995,3909500
2015/2/26,204,211.089996,202.220001,207.190002,6472900
2015/2/27,206.899994,208.550003,202.800003,203.339996,3882100
2015/3/2,202.699997,203.339996,195.830002,197.330002,7922100
2015/3/3,196.809998,200.240005,195.320007,199.559998,4432300
2015/3/4,199.25,202.520004,197.210007,202.440002,4222000
2015/3/5,202.850006,206.190002,200.149994,200.630005,4877000
2015/3/6,199.210007,200.75,192.149994,193.880005,6712400
2015/3/9,194.389999,194.490005,188.25,190.880005,6736700
2015/3/10,188.460007,193.5,187.600006,190.320007,5579700
2015/3/11,191.149994,196.179993,191.009995,193.740005,4974900
2015/3/12,193.75,194.449997,189.75,191.070007,4149300
2015/3/13,188.949997,191.75,187.320007,188.679993,5434300
2015/3/16,192,195.910004,189.800003,195.699997,5628800
2015/3/17,195.429993,198.710007,193.940002,194.729996,4894100
2015/3/18,194.960007,200.880005,193.110001,200.710007,4820900
2015/3/19,202,204.589996,194.529999,195.649994,8475200
2015/3/20,197.449997,198.990005,195.619995,198.080002,4269500
2015/3/23,198.5,200.5,197.470001,199.630005,2631600
2015/3/24,201.580002,203.789993,199.75,201.720001,3649900
2015/3/25,198.270004,198.589996,192.699997,194.300003,5730400
2015/3/26,193.919998,194.789993,189.699997,190.410004,4128000
2015/3/27,189.070007,189.289993,181.399994,185,8604900
2015/3/30,185.850006,192.25,181.800003,190.570007,10089500
2015/3/31,193.529999,193.759995,188.410004,188.770004,5026600
2015/4/1,188.699997,192.300003,186.050003,187.589996,3794600
2015/4/2,190.229996,193.229996,190,191,5010400
2015/4/6,198,207.75,197.5,203.100006,12455800
2015/4/7,202.509995,205.059998,201.139999,203.25,4347900
2015/4/8,208.199997,210.899994,205.869995,207.669998,6303100
2015/4/9,208.429993,210.369995,206.119995,210.089996,3800200
2015/4/10,209.850006,211.649994,209,210.899994,4067700
2015/4/13,210.440002,213,209.050003,209.779999,3758200
2015/4/14,208.570007,209.490005,205.5,207.460007,3026000
2015/4/15,207.460007,209.589996,206.600006,207.830002,1952400
2015/4/16,207.699997,209.169998,206.289993,206.699997,1659100
2015/4/17,204.990005,206.880005,203.5,206.789993,2469900
2015/4/20,206.779999,207.850006,203.850006,205.270004,2559300
2015/4/21,205.800003,210.75,204.309998,209.410004,3432500
2015/4/22,212.5,221.880005,211.690002,219.440002,7863000
2015/4/23,218.270004,221.479996,217.149994,218.600006,4411200
2015/4/24,220.5,220.800003,218.009995,218.429993,2427800
2015/4/27,222.559998,238.75,222,231.550003,11672600
2015/4/28,234.75,235.5,228.029999,230.479996,6085400
2015/4/29,230.050003,234.970001,227.630005,232.449997,3936100
2015/4/30,230.389999,232.889999,225.169998,226.050003,3911900
2015/5/1,229.940002,231.770004,220.410004,226.029999,5281700
2015/5/4,228.179993,234.729996,227.110001,230.509995,4434600
2015/5/5,237.759995,239.5,229.130005,232.949997,5796900
2015/5/6,234.100006,234.470001,228.199997,230.429993,5270900
2015/5/7,221,237.479996,220.25,236.800003,9455900
2015/5/8,235.990005,238.410004,233.699997,236.610001,4668200
2015/5/11,236.289993,242.880005,235.309998,239.490005,5672300
2015/5/12,240.110001,246.350006,238.190002,244.740005,6363400
2015/5/13,247.610001,248.300003,242.25,243.179993,5440200
2015/5/14,244.820007,244.889999,241.25,244.100006,2895900
2015/5/15,243.929993,249.399994,242.5,248.839996,4527600
2015/5/18,247,249.899994,246,248.75,3353200
2015/5/19,248.429993,251,246.149994,247.139999,3674200
2015/5/20,247.130005,247.740005,241.369995,244.350006,3755600
2015/5/21,243.029999,246.619995,242.360001,245.619995,1970600
2015/5/22,245.380005,248.600006,245.009995,247.729996,2223100
2015/5/26,247.679993,252,246.5,247.460007,3498700
2015/5/27,248.509995,249.5,245.550003,247.429993,3408200
2015/5/28,247.029999,251.800003,245.050003,251.449997,3647300
2015/5/29,251,252.869995,249.429993,250.800003,3789300
2015/6/1,251.410004,251.600006,247.470001,249.449997,2505100
2015/6/2,248.919998,249.399994,246.300003,248.350006,2134800
2015/6/3,248.199997,250.720001,247.009995,248.990005,1781500
2015/6/4,247.5,249.300003,245.710007,245.919998,2453600
2015/6/5,246,249.699997,245.679993,249.139999,3022000
2015/6/8,250.850006,258.75,250.309998,256.290009,5017000
2015/6/9,255.399994,257.73999,254.139999,256,2611100
2015/6/10,251.899994,254,248.5,250.699997,3454500
2015/6/11,253.259995,254.369995,250.429993,251.410004,2044100
2015/6/12,250.210007,253.460007,250.210007,250.690002,1422300
2015/6/15,249.699997,251.279999,246.009995,250.380005,2186200
2015/6/16,250.130005,253.440002,249.100006,253.119995,1984700
2015/6/17,252.169998,264.359985,252.020004,260.410004,5512900
2015/6/18,262,263.459991,260.019989,261.890015,2782700
2015/6/19,262.399994,263.799988,260.100006,262.51001,2463000
2015/6/22,262.149994,264.399994,255.690002,259.790009,4561100
2015/6/23,260.320007,268,258.570007,267.670013,3870800
2015/6/24,266.980011,267.350006,263.720001,265.170013,2412300
2015/6/25,266.450012,271.410004,265.25,268.790009,2849200
2015/6/26,268.890015,269.109985,266,267.089996,3838400
2015/6/29,261.950012,265.950012,260.700012,262.019989,3478900
2015/6/30,264.799988,270.920013,264,268.26001,3086900
2015/7/1,271.109985,272.619995,267.850006,269.149994,2101200
2015/7/2,280.200012,282.450012,273.309998,280.019989,7163900
2015/7/6,278.880005,281.690002,276.299988,279.720001,4121900
2015/7/7,275,275.200012,260.769989,267.880005,6105100
2015/7/8,259.320007,260.799988,254.309998,254.960007,6221100
2015/7/9,259.079987,262.950012,256.790009,257.920013,3334100
2015/7/10,262.220001,263,257.820007,259.149994,2610900
2015/7/13,262.25,262.549988,256.049988,262.160004,2960300
2015/7/14,262.100006,265.98999,260.51001,265.649994,1907600
2015/7/15,266.73999,267.48999,262.079987,263.140015,2021600
2015/7/16,264.220001,267.200012,263.160004,266.679993,1616000
2015/7/17,272.5,275.540009,268.25,274.660004,5004100
2015/7/20,275,286.649994,272.540009,282.26001,4978500
2015/7/21,270.049988,273.5,266.549988,266.769989,6108700
2015/7/22,261.269989,269.440002,260.859985,267.869995,3105000
2015/7/23,269.649994,269.899994,265.269989,267.200012,2227200
2015/7/24,267.380005,271.089996,263.920013,265.410004,2836500
2015/7/27,262.429993,264.429993,250.789993,253.009995,4694200
2015/7/28,255.75,265.399994,251.839996,264.820007,3895800
2015/7/29,264.269989,267.890015,262,263.820007,2790100
2015/7/30,262.690002,266.940002,262.109985,266.790009,2034600
2015/7/31,267.600006,269.359985,265.119995,266.149994,2222600
2015/8/3,266.290009,266.709991,257.070007,259.98999,2553500
2015/8/4,260.01001,266.720001,258.339996,266.279999,2352500
2015/8/5,263.579987,271,260.399994,270.130005,6214300
2015/8/6,249.539993,255,236.119995,246.130005,14623800
2015/8/7,243.580002,243.729996,238.389999,242.509995,5073400
2015/8/10,238.149994,242.970001,236.050003,241.139999,4185900
2015/8/11,237.149994,239.300003,234.440002,237.369995,4264900
2015/8/12,235,239.770004,232.740005,238.169998,3728000
2015/8/13,239.860001,246.479996,239.119995,242.509995,4689200
2015/8/14,247.240005,247.929993,241.770004,243.149994,4364800
2015/8/17,255.559998,256.589996,250.509995,254.990005,7176700
2015/8/18,255.380005,260.950012,253.559998,260.720001,4195000
2015/8/19,260.329987,260.649994,255.020004,255.25,3604300
2015/8/20,252.059998,254.559998,241.899994,242.179993,4905800
2015/8/21,236,243.800003,230.509995,230.770004,6590200
2015/8/24,202.789993,231.399994,195,218.869995,9581600
2015/8/25,230.520004,230.899994,219.119995,220.029999,4327300
2015/8/26,227.929993,228,215.509995,224.839996,4963000
2015/8/27,231,244.75,230.809998,242.990005,7656000
2015/8/28,241.860001,251.449997,241.570007,248.479996,5513700
2015/8/31,245.619995,254.949997,245.509995,249.059998,4700200
2015/9/1,240.339996,246,236.970001,238.630005,5454800
2015/9/2,245.300003,247.880005,239.779999,247.690002,4629200
2015/9/3,252.059998,252.080002,245,245.570007,4194800
2015/9/4,240.889999,244.089996,238.199997,241.929993,3689200
2015/9/8,245.050003,249.160004,244.050003,248.169998,3138200
2015/9/9,252.050003,254.25,248.300003,248.910004,3390800
2015/9/10,247.229996,250.720001,245.330002,248.479996,2709000
2015/9/11,247.639999,250.240005,244.729996,250.240005,2350800
2015/9/14,251.100006,254.25,249.669998,253.190002,2890900
2015/9/15,252.75,254.600006,249.5,253.570007,2933500
2015/9/16,253.039993,262.880005,252.880005,262.25,4417100
2015/9/17,263.959991,265.5,260.690002,262.070007,3585800
2015/9/18,257.959991,263.820007,257.5,260.619995,3763100
2015/9/21,263.980011,271.570007,255.800003,264.200012,6120200
2015/9/22,259.029999,262.649994,255.869995,260.940002,3664400
2015/9/23,261.950012,262.079987,257.579987,261.059998,2600800
2015/9/24,259.529999,263.450012,256.209991,263.119995,3448200
2015/9/25,266.609985,266.910004,256.149994,256.910004,3773400
2015/9/28,257.350006,259.790009,246.610001,248.429993,4901100
2015/9/29,250.460007,254.729996,245.460007,246.649994,3703200
2015/9/30,252,252.399994,242.339996,248.399994,4929600
2015/10/1,247.509995,248.5,237.130005,239.880005,4573000
2015/10/2,235.600006,247.699997,234.929993,247.570007,4424000
2015/10/5,248.839996,249.839996,244.130005,246.149994,3689900
2015/10/6,240,243.029999,235.580002,241.460007,5225200
2015/10/7,236.630005,237.699997,229.119995,231.960007,6814000
2015/10/8,230.080002,230.720001,221.309998,226.720001,6133200
2015/10/9,220.929993,224.369995,218.360001,220.690002,6158400
2015/10/12,222.990005,223,215.270004,215.580002,3836300
2015/10/13,213.279999,222.520004,211.130005,219.25,5171500
2015/10/14,220.669998,220.949997,215.429993,216.880005,3104400
2015/10/15,216.429993,221.729996,213.699997,221.309998,2844200
2015/10/16,223.039993,230.479996,222.869995,227.009995,4334500
2015/10/19,226.5,231.149994,224.940002,228.100006,2507900
2015/10/20,227.720001,228.600006,202,213.029999,14900000
2015/10/21,211.990005,214.809998,208.800003,210.089996,4151500
2015/10/22,211.559998,215.75,209.399994,211.720001,2825200
2015/10/23,215,215.350006,207.690002,209.089996,4235500
2015/10/26,211.380005,215.880005,210,215.259995,3391400
2015/10/27,214.839996,217.100006,207.509995,210.350006,3519400
2015/10/28,211.309998,213.449997,208.300003,212.960007,2728600
2015/10/29,211.75,213.75,210.639999,211.630005,1805000
2015/10/30,210.399994,211.630005,203.889999,206.929993,4438900
2015/11/2,208.919998,215.800003,207.220001,213.789993,3927900
2015/11/3,213.850006,214.440002,207.75,208.350006,8332500
2015/11/4,227,232.740005,225.199997,231.630005,12726400
2015/11/5,230.580002,234.580002,229.190002,231.770004,4496800
2015/11/6,230.699997,233.360001,229.5,232.360001,2445300
2015/11/9,232.990005,232.990005,224.309998,225.330002,3850900
2015/11/10,223.479996,223.699997,216.080002,216.5,4617000
2015/11/11,217.770004,219.479996,213.630005,219.080002,3347800
2015/11/12,217.850006,219,212.660004,212.940002,2915900
2015/11/13,212.949997,212.990005,206.520004,207.190002,3430300
2015/11/16,206.089996,214.979996,205.800003,214.309998,2925400
2015/11/17,215.199997,216,211.399994,214,2148700
2015/11/18,214.5,221.380005,212.520004,221.070007,2811900
2015/11/19,220.539993,226.190002,220.300003,221.800003,2504400
2015/11/20,223.490005,225,213.580002,220.009995,4400700
2015/11/23,217.350006,219.179993,214.679993,217.75,2526200
2015/11/24,215.369995,221,215,218.25,2480300
2015/11/25,221.339996,230.830002,220.380005,229.639999,3990800
2015/11/27,231.059998,232.25,227.009995,231.610001,1949400
2015/11/30,231.789993,234.279999,229.080002,230.259995,2659800
2015/12/1,231.059998,238,231.050003,237.190002,3734000
2015/12/2,237,238.600006,231.229996,231.990005,2981500
2015/12/3,235.479996,237.449997,230,232.710007,2939600
2015/12/4,232.460007,233.270004,227.660004,230.380005,2573600
2015/12/7,227.699997,235.630005,226.149994,231.130005,3144200
2015/12/8,227.520004,228.800003,224.199997,226.720001,2687600
2015/12/9,226.699997,227.5,220.720001,224.520004,3057800
2015/12/10,224.710007,228.490005,223.639999,227.070007,2071700
2015/12/11,225.240005,225.75,216.639999,217.020004,3268700
2015/12/14,217.509995,220.919998,214.869995,218.580002,2827100
2015/12/15,221.820007,222.220001,218,221.089996,2244400
2015/12/16,222.100006,234.880005,220.729996,234.509995,5104300
2015/12/17,233.940002,237.759995,229.809998,233.389999,3298600
2015/12/18,232.889999,235.899994,229.289993,230.460007,3014200
2015/12/21,231.690002,235.830002,231.080002,232.559998,1953200
2015/12/22,234.990005,236.550003,229.630005,229.949997,1961500
2015/12/23,232.179993,233.449997,228.130005,229.699997,1555000
2015/12/24,230.559998,231.880005,228.279999,230.570007,708000
2015/12/28,231.490005,231.979996,225.539993,228.949997,1901300
2015/12/29,230.059998,237.720001,229.550003,237.190002,2406300
2015/12/30,236.600006,243.630005,235.669998,238.089996,3697900
2015/12/31,238.509995,243.449997,238.369995,240.009995,2715000
2016/1/4,230.720001,231.380005,219,223.410004,6827100
2016/1/5,226.360001,226.889999,220,223.429993,3186800
2016/1/6,220,220.050003,215.979996,219.039993,3779100
2016/1/7,214.190002,218.440002,213.669998,215.649994,3554300
2016/1/8,217.860001,220.440002,210.770004,211,3628100
2016/1/11,214.009995,214.449997,203,207.850006,4091400
2016/1/12,211.600006,213.740005,205.309998,209.970001,3091900
2016/1/13,212.009995,212.649994,200,200.309998,4126400
2016/1/14,202.210007,210,193.380005,206.179993,6490700
2016/1/15,198.970001,205.070007,197.25,204.990005,5578600
2016/1/19,208.710007,210.470001,200.779999,204.720001,4038700
2016/1/20,199.399994,201.279999,191.25,198.699997,5838600
2016/1/21,201.550003,203.229996,195.020004,199.970001,3166200
2016/1/22,204.800003,205.5,199.029999,202.550003,3124100
2016/1/25,200.059998,203.570007,195.880005,196.380005,2698700
2016/1/26,196.699997,197.820007,188.880005,193.559998,4964200
2016/1/27,192.380005,193.259995,185.770004,188.070007,3617200
2016/1/28,190.789993,191.279999,182.410004,189.699997,4592800
2016/1/29,189.949997,193.740005,188.080002,191.199997,2852300
2016/2/1,188.759995,199.520004,182.75,196.940002,5297600
2016/2/2,192.419998,193.119995,180.229996,182.779999,5773600
2016/2/3,183.589996,183.940002,170.179993,173.479996,7931400
2016/2/4,170.699997,175.979996,166.990005,175.330002,4385400
2016/2/5,171.300003,173,157.740005,162.600006,9437600
2016/2/8,157.100006,157.149994,146,147.990005,9313000
2016/2/9,142.320007,159.789993,141.050003,148.25,8651600
2016/2/10,150.5,154.970001,141.740005,143.669998,10406500
2016/2/11,152,163.259995,147,150.470001,14252400
2016/2/12,155,157.009995,143.699997,151.039993,7235800
2016/2/16,158.699997,162.949997,154.110001,155.169998,5593800
2016/2/17,159,169.339996,156.679993,168.679993,5825200
2016/2/18,172.419998,172.949997,164.770004,166.770004,3887600
2016/2/19,163.660004,167.490005,162.5,166.580002,2959400
2016/2/22,170.119995,178.910004,169.850006,177.740005,5060100
2016/2/23,176.160004,181.729996,173.679993,177.210007,5984400
2016/2/24,172.75,179.5,167.839996,179,5395600
2016/2/25,178.649994,188.520004,175.199997,187.429993,5750700
2016/2/26,188.699997,192,185,190.339996,6065100
2016/2/29,192.399994,196.350006,189.220001,191.929993,4499000
2016/3/1,194.25,195.949997,182.699997,186.350006,6712200
2016/3/2,183.729996,188.520004,181.5,188.339996,4862400
2016/3/3,188.279999,197.419998,184.220001,195.740005,4829000
2016/3/4,198,204.029999,197.5,201.039993,6489100
2016/3/7,197.679993,209.699997,197.399994,205.289993,5329400
2016/3/8,203.5,207.5,202.199997,202.600006,4178700
2016/3/9,204.520004,209.369995,202.789993,208.720001,3208600
2016/3/10,210,213.289993,200.669998,205.179993,5192500
2016/3/11,207.929993,209.419998,205.330002,207.5,3343100
2016/3/14,212.649994,216.720001,210.639999,215.149994,4065700
2016/3/15,214.270004,218.970001,211.5,218.339996,3180500
2016/3/16,218,222.580002,217.020004,221.929993,3516700
2016/3/17,221.470001,228.5,220,226.380005,3782900
2016/3/18,229.100006,234.479996,228.059998,232.740005,4711800
2016/3/21,235.339996,239.880005,235,238.320007,5307800
2016/3/22,237.210007,238.990005,232.559998,234.240005,4316000
2016/3/23,232.369995,234.729996,222.029999,222.580002,4948800
2016/3/24,215.779999,228.889999,215,227.75,4960900
2016/3/28,231.610001,234.809998,225,230.259995,3925700
2016/3/29,229.889999,232.380005,225.330002,230.130005,4014300
2016/3/30,235.089996,235.5,226.5,226.889999,4033000
2016/3/31,229.339996,237.419998,225.009995,229.770004,8012900
2016/4/1,244.830002,247.899994,233.25,237.589996,15997500
2016/4/4,249.119995,252.119995,243.639999,246.990005,13475300
2016/4/5,240.5,256.559998,240,255.470001,9948700
2016/4/6,253.970001,267.73999,253.449997,265.420013,11705500
2016/4/7,266.450012,269.339996,254.509995,257.200012,8856200
2016/4/8,260.5,260.820007,248.020004,250.070007,7363900
2016/4/11,251,258.98999,245.300003,249.919998,9161700
2016/4/12,249.5,251.800003,243.630005,247.820007,5763200
2016/4/13,248.509995,255.5,247.330002,254.529999,4925600
2016/4/14,253,256.839996,251.050003,251.860001,4132200
2016/4/15,251.309998,254.600006,249.119995,254.509995,3752400
2016/4/18,252.229996,258.309998,251.660004,253.880005,4271400
2016/4/19,253.119995,254.369995,241.25,247.369995,6357500
2016/4/20,246.259995,253.660004,241.5,249.970001,5194100
2016/4/21,248.990005,250.899994,246.910004,248.289993,2783100
2016/4/22,248.889999,254,245.710007,253.75,3786300
2016/4/25,253.009995,257.380005,250.759995,251.820007,3670300
2016/4/26,252.050003,255.729996,249.389999,253.740005,3223800
2016/4/27,252.75,255,249.399994,251.470001,3205800
2016/4/28,249.850006,253.429993,247.440002,247.710007,2519000
2016/4/29,248.139999,248.429993,237.809998,240.759995,5413800
2016/5/2,241.5,243.190002,234.820007,241.800003,3843900
2016/5/3,237.360001,238.910004,231.619995,232.320007,4302200
2016/5/4,230.289993,234.460007,220.399994,222.559998,8700500
2016/5/5,228.460007,228.639999,209.789993,211.529999,11254800
2016/5/6,210.869995,216.369995,208.110001,214.929993,5685200
2016/5/9,215.720001,216.149994,206.800003,208.919998,4776400
2016/5/10,207.550003,209.470001,205,208.690002,4070600
2016/5/11,207.589996,215.479996,206.050003,208.960007,5161900
2016/5/12,211.440002,211.669998,203.660004,207.279999,3650500
2016/5/13,207.779999,211.199997,206.699997,207.610001,2822800
2016/5/16,208.149994,213.149994,207.919998,208.289993,2949400
2016/5/17,209.050003,209.820007,204.020004,204.660004,2843600
2016/5/18,209.149994,215.309998,207.75,211.169998,5617500
2016/5/19,213.619995,216.789993,207.300003,215.210007,6866300
2016/5/20,216.990005,220.550003,216.350006,220.279999,9007100
2016/5/23,219.869995,222.600006,215.860001,216.220001,5102500
2016/5/24,216.600006,218.740005,215.179993,217.910004,3013800
2016/5/25,217.910004,221.360001,216.509995,219.580002,3126800
2016/5/26,220.5,225.259995,219.050003,225.119995,4072400
2016/5/27,224.990005,225.929993,220.75,223.039993,3650300
2016/5/31,223.039993,224.75,221.5,223.229996,2789000
